ticket_id,city,issue_type,ticket_status,issue_description,rating,ticket_closed_date_time,acknowledged_at,ticket_created_date_time,ticket_last_updated_date_time,address,lat,lng,location,image
916770,Malden,Sidewalk,Archived,"In front of 80 Summer there has been a large round circle of ice since the last snow storm which hasn't been scraped or even salted, plus it's in the middle of the sidewalk.  The space between 82 Summer & the entrance to the courthouse parking is (as usual) icy and very slippery. This section usually goes un-shovelled as well.",5,02/14/2014 02:33:52 PM,01/29/2014 02:47:48 PM,01/29/2014 01:58:08 PM,02/14/2014 02:33:52 PM,"80 & 82 Summer Street Malden, Massachusetts",42.4300857535819,-71.0744693890381,"(42.4300857536, -71.074469389)",
939721,Malden,Winter Weather,Archived,wallace street and marion street have not been plowed at all during this storm as of 4:30 pm and there is at least 5-6 inches of snow in these streets.  tremont street and leonard street are also in very poor condition. Please get a plow and sander as this hill is impassable.,3,02/14/2014 08:18:02 AM,,02/13/2014 04:27:16 PM,02/14/2014 08:18:02 AM,"Wallace Street Malden, MA",42.434258,-71.063253,"(42.434258, -71.063253)",
902196,Malden,Storm Water Flooding,Open,Any time there is melting snow or a lot of rain. Water puddles in front of 430 Charles Street. There needs to be a drain in front of 430 Charles Street. There is one across the street it but the way the street is no water can get to that drain. Please check it out.,2,,,01/19/2014 08:37:08 AM,10/17/2014 08:29:02 AM,"430 Charles Street Malden, MA 02148, USA",42.4228212264967,-71.0852257935397,"(42.4228212265, -71.0852257935)",
877345,Holyoke,Streets and Sidewalks,Archived,Removal of snow from in front of building so we can park. The snow has been plowed by the building next to us but is not with us. The snow from up the street is being plowed in the front of our building from up the street. We are at 80 race st,3,01/06/2014 05:03:24 PM,,01/04/2014 01:32:05 PM,01/06/2014 05:33:47 PM,"65-67 Main Street Holyoke, MA 01040, USA",42.2042541503906,-72.6030960083008,"(42.2042541504, -72.6030960083)",https://seeclickfix.com/files/issue_images/0016/9741/1388860092165.jpg
1221935,Reading,Pothole,Archived,there are many potholes on Nelson Ave. from the snow plows...the hot top from the road is at the end of the street where the snow was piled.,3,08/20/2014 11:53:19 AM,08/12/2014 02:28:06 PM,08/04/2014 12:48:36 PM,08/20/2014 11:55:19 AM,"26 Nelson Ave. READING, MA",42.5527197,-71.1033061,"(42.5527197, -71.1033061)",
877351,Malden,Winter Weather,Open,Highland Ave close to Medford line just before Rita drive. Bobcat clearing snow from odd side of Highland ave to even side dumping in bus stop/sidewalks/and corners,12,01/12/2014 10:05:59 AM,,01/04/2014 01:38:33 PM,02/02/2015 10:25:24 AM,"Highland Ave malden, MA",42.4363432100889,-71.0861071241119,"(42.4363432101, -71.0861071241)",
895583,Watertown,Road Conditions,Archived,"The storm water grate is more than an inch higher than the asphalt & every time a snow plow passes, it hits it & dumps any asphalt in the plow on the storm grate blocking it.  Last year we called DPW & got on the list for repair but apparently didn't make the cut to get taken care of so it happened again with both recent storms. Notified DPW more than a week ago & a work order was issued to pick up the asphalt & another to patch it.  The asphalt is still here & it's not patched despite the warm weather.  The broken asphalt already broke our snow blower once, we shouldn't be subject to a repeat.  Please find a solution soon.",8,02/15/2014 01:11:11 PM,,01/15/2014 02:57:47 PM,02/15/2014 01:11:11 PM,"32-38 Standish Road Watertown, MA",42.374617,-71.179318,"(42.374617, -71.179318)",https://seeclickfix.com/files/issue_images/0017/1721/32_38_Standish_Watertown_exposed_stormwater_grate_gets_hit_by_plow_dumps_asphalt.jpg
945277,Needham,Winter Weather Issues,Archived,Multiple plows have piled so much snow on the corner of Rockwood and Bird that its blocking the sidewalk and storm drains.  We are unable to get through it with a snow blower,4,02/18/2014 05:17:14 PM,02/18/2014 09:30:04 AM,02/18/2014 08:59:04 AM,02/18/2014 05:17:15 PM,"131 Bird Street Needham, MA",42.280418,-71.209429,"(42.280418, -71.209429)",
857579,City of Quincy,Snow Plowing,Acknowledged,Our street doesn't get plowed.  Please ticket wrong parkers.,3,,12/18/2013 10:23:24 AM,12/17/2013 05:38:44 PM,12/18/2013 10:23:24 AM,"46 Freeman Street Quincy, MA 02170, USA",42.274490359778,-71.0199584960938,"(42.2744903598, -71.0199584961)",
1362371,Woburn,Pothole,Archived,"Road paving  was done recently on Washington Street( intersection- Kerrigan/Washington and MillSt /Washington)At that time, they did little bit at the end of 3 Kerrigan Way Drive.I am not sure why they did it but it  wasnt done right ,no gradients was set so now theres a  depression where water collects and sits there and it getting bigger on every snow/rain fallPlease have the pavers come over again and have it corrected.",2,11/20/2014 05:34:19 AM,11/17/2014 05:40:44 AM,11/14/2014 12:38:31 PM,11/20/2014 05:34:19 AM,"3 Kerrigan Way Woburn, Massachusetts",42.4884311,-71.1214329,"(42.4884311, -71.1214329)",https://seeclickfix.com/files/issue_images/0025/8576/depression_3_Kerrigan.JPG
960494,Malden,Winter Weather,Archived,Thick ice on the sidewalk.   There is also a shopping cart buried in the snow bank.,2,03/14/2014 01:49:13 PM,,02/27/2014 10:19:24 AM,03/14/2014 01:49:13 PM,"70-70a Meridian Street Malden, MA 02148, USA",42.419872,-71.067796,"(42.419872, -71.067796)",https://seeclickfix.com/files/issue_images/0017/9346/20140227_084136.jpg
931342,Revere,Other,Archived,There's a huge snow bank in the middle of the road across from Marios towing..Broadway@brown circle...you can't get a clear view of the traffic coming around the rotary without edging too far out..It should be removed.,2,02/10/2014 09:03:52 AM,02/08/2014 09:56:47 PM,02/08/2014 01:22:10 AM,02/10/2014 09:03:53 AM,"Broadway Revere, Massachusetts",42.4047944,-71.0164942,"(42.4047944, -71.0164942)",https://seeclickfix.com/files/issue_images/0017/5697/CAM01168.jpg
878414,Holyoke,Streets and Sidewalks,Open,Street is too narrow for parking on both sides. Cars entering from Laurel st at high speed come dangerously close to colliding with cars entering Laurel. The snow has greatly worsened the problem.,3,01/06/2014 07:34:41 AM,,01/05/2014 09:55:47 PM,01/07/2014 10:28:38 AM,"32 Charles Street Holyoke, MA 01040, USA",42.192919,-72.625449,"(42.192919, -72.625449)",
1292166,Taunton,Other,Acknowledged,It's time again to mow back the road side edges. This will allow for a safe area to walk and a place for snow during the winter,2,,09/23/2014 04:54:28 PM,09/21/2014 12:15:46 PM,09/23/2014 04:54:28 PM,Burt St Taunton,41.8930250091188,-71.171442,"(41.8930250091, -71.171442)",https://seeclickfix.com/files/issue_images/0024/3373/1411315765833.jpg
932362,Malden,Traffic,Archived,"The section of Washington Street between Clifton and Winter. Why are the residents allowed to park on the street? The street is not wide enough for two way traffic. Every morning and evening I drive on this street and there been numerous near miss accidents because some people either drive too aggressively or there just don't care about on coming traffic. Plus this street is a MBTA bus route... All it takes is two aggressive drivers and you got an accident... Along with the snow on the sides of the street, residents are parking even further out onto the street. Almost impossible for two way traffic to pass safely without yielding to opposing traffic.",4,02/08/2014 03:02:56 PM,,02/08/2014 10:25:53 AM,02/08/2014 03:02:56 PM,"179 Washington Street Malden, MA",42.433136,-71.0721646,"(42.433136, -71.0721646)",
207637,Lowell,Pothole,Archived,"There is a large depression on Florida Street near the intersection with Hovey Street. It is aprox 3-4 feet wide by 8-9 feet long and after rain/snow, water sits for days. In the winter it is usually completely iced over",4,08/27/2012 03:26:44 PM,08/02/2012 03:23:06 PM,07/17/2012 09:19:22 PM,09/10/2012 11:04:00 AM,"Florida Street Lowell, MA",42.6377115,-71.2796912,"(42.6377115, -71.2796912)",
855586,Needham,Public Works - Construction,Archived,Please clear snow from school bus stop per Roseanne @ St. Joseph's school.  Can be reached at 781-444-0245.,3,01/08/2014 03:45:21 PM,12/16/2013 10:19:25 AM,12/16/2013 10:19:04 AM,01/08/2014 03:45:21 PM,"1350 Highland Ave Needham, MA",42.2831,-71.235484,"(42.2831, -71.235484)",
972890,Holyoke,Streets and Sidewalks,Open,It two way street  and snow planks are to high and icy and 5 iniches away from the curve  I would to know what going bring the plows by because my parents are ederly I dont want them to fall  and get hurt or any kids get in nieghborhood get hurt  with that Icy snow,1,,,03/06/2014 05:11:09 PM,03/06/2014 05:11:09 PM,"64 Magnolia  Ave  Holyoke, Massachusetts",42.2036,-72.625505,"(42.2036, -72.625505)",
956031,Needham,Potholes,Archived,"With recent work on road in this area, snow and number of potholes, water is being accumulated in our driveway. This water freezes and cause hazardous conditions for people walking on sidewalk as well vising us. Please fix the level so that water flows through rightly.",5,03/14/2014 07:29:05 AM,03/03/2014 08:54:58 AM,02/24/2014 12:01:59 PM,03/14/2014 07:29:06 AM,"822 Central Ave Needham, Ma",42.2922021012349,-71.2494593492431,"(42.2922021012, -71.2494593492)",
901826,City of Chelsea,Business Impacts in Neighborhoods,Archived,"Is there anything that can be done about the hours at which the MassPort sand maneuvering can take place?There is a city noise ordinance in place, does this facility not have to abide by these rules because it is a state agency? Even when there is no snow on the horizon there is still a bobcat in the warehouse shoveling around sand seemingly to no end. There is a vacant lot across from the big salt piles, wouldn't it make more sense for thisFacility to be located thee instead of a predominantly residential neighborhood? I do believe my neighbors on Broadway, Chestnut and Beacon would agree with me that the noise can get quite annoying.",3,02/11/2014 12:42:26 PM,,01/18/2014 10:41:03 PM,02/11/2014 12:42:26 PM,"62 Broadway Chelsea, Massachusetts",42.388197,-71.043307,"(42.388197, -71.043307)",
416381,City of Quincy,Snow Plowing,Archived,This is a common problem when businesses have the equipment to clear their parking lots and the area directly in front of their entrances they don't consider the pedestrians who also need safe access.,2,02/20/2013 02:40:39 PM,02/19/2013 04:47:51 PM,02/19/2013 04:40:54 PM,03/05/2013 03:49:59 PM,"454 Hancock Street Quincy, MA",42.2725168934576,-71.0238020365247,"(42.2725168935, -71.0238020365)",https://seeclickfix.com/files/issue_images/0010/7227/IMG_0030.JPG
895991,Malden,Other,Archived,"Adjacent business’s  piling their snow waste on the bike trail. This blocks off the trail. This happens every time it snows, forcing walkers and biker to use busy streets. It takes many weeks for the snow to melt. They act like they own it.",2,02/03/2014 01:30:15 PM,,01/15/2014 09:29:46 PM,02/03/2014 01:33:17 PM,"Northern Strand Community Trail Malden, Massachusetts",42.430513376309,-71.0453727856445,"(42.4305133763, -71.0453727856)",
685557,Lowell,Pothole,Archived,there are multiple potholes in front of 248 humphrey st which creates issue when it rains and snows this needs to be fixed immediately!!,5,02/04/2014 02:45:54 PM,12/05/2013 09:37:21 AM,08/13/2013 10:06:14 AM,08/01/2014 01:39:13 PM,"248 Humphrey St Lowell, MA",42.6650893,-71.3001566,"(42.6650893, -71.3001566)",
995662,Barnstable,Other,Archived,Snow plow damaged sod lawn.,2,04/03/2014 03:17:20 PM,,03/22/2014 09:24:41 AM,04/03/2014 03:17:20 PM,"498 Main Street Centerville, MA 02632, USA",41.647762298584,-70.3469924926758,"(41.6477622986, -70.3469924927)",https://seeclickfix.com/files/issue_images/0018/4044/1395494663064.jpg
1047535,Nantucket,Streets/Roads,Archived,cap to hole is missing prob due to snow plow. On grant just before left on Nantucket ave.,2,04/23/2014 08:25:37 AM,,04/22/2014 10:00:28 PM,04/23/2014 08:25:37 AM,"Grant Ave. Nantucket, Massachusetts",41.29133,-70.107179,"(41.29133, -70.107179)",
875755,Malden,Winter Weather,Archived,The road has more than two inches of snow with visible deep skid and tire marks.,2,01/03/2014 11:29:59 PM,,01/03/2014 10:31:06 AM,01/03/2014 11:29:59 PM,"Regent Road Malden, MA",42.4155797,-71.0667399,"(42.4155797, -71.0667399)",
952478,City of Somerville,Snow-Streets not shoveled,Archived,Icy sidewalks.,4,03/13/2014 07:12:30 PM,02/27/2014 07:14:11 PM,02/22/2014 07:05:16 AM,03/13/2014 07:12:30 PM,"51 Clarendon Avenue Somerville, MA 02144, USA",42.4021835327148,-71.1292419433594,"(42.4021835327, -71.1292419434)",https://seeclickfix.com/files/issue_images/0017/8291/1393070637359.jpg
875754,Malden,Winter Weather,Archived,The road has more than two inches of snow with visible deep skid and tire marks.,2,01/03/2014 11:29:59 PM,,01/03/2014 10:31:03 AM,01/03/2014 11:29:59 PM,"Regent Road Malden, MA",42.4155797,-71.0667399,"(42.4155797, -71.0667399)",
929577,Malden,Sidewalk,Archived,Please remove the snow from the sidewalk leading to the crosswalk.  This is making for a very dangerous situation with the Traffic Supervisor crossing the children going to the Ferryway.,4,03/03/2014 03:49:42 PM,02/07/2014 08:07:20 AM,02/07/2014 04:39:58 AM,03/03/2014 03:49:42 PM,"Cross St @ Bryant St Malden, MA",42.4257223195481,-71.055078238623,"(42.4257223195, -71.0550782386)",
946199,Revere,Other,Archived,Bruno street needs to be plowed. It has about 5 inches of packed snow and ice from not being plowed. Very dangerous for people to walk on and cars are sliding all over the street. I watched the plow oerson drive down the street tonite with his plow up till he got to the end of the street then he moved some snow then turned around and went back up the street with the plow up.,7,02/27/2014 08:57:33 AM,02/20/2014 09:09:48 AM,02/18/2014 10:35:59 PM,02/27/2014 08:57:33 AM,Bruno St,42.4263661000428,-71.0265585,"(42.4263661, -71.0265585)",
934060,Holyoke,Streets and Sidewalks,Archived,Snow and ice have not been cleared from the sidewalks.,3,02/11/2014 08:40:46 AM,02/10/2014 03:35:01 PM,02/10/2014 01:18:18 PM,03/17/2014 03:21:08 PM,"263 Hampden St Holyoke, MA",42.2101479,-72.609753,"(42.2101479, -72.609753)",
876020,Needham,Winter Weather Issues,Archived,The plow comes through so fast that it throws the snow onto cleared sidewalks and driveways.,2,01/03/2014 05:11:20 PM,,01/03/2014 02:44:11 PM,01/03/2014 05:12:45 PM,"36 & 40 Eaton Road Needham, MA",42.278902,-71.223298,"(42.278902, -71.223298)",
938293,City of Somerville,Snow-Streets not shoveled,Archived,"The sidewalk on the Mansfield St side of the Somerville Auto Center has not been shoveled since the last major storm on 2/5. It is now an icy trough, I assume in honor of the winter Olympics.",4,03/17/2014 02:11:09 PM,02/18/2014 04:40:05 PM,02/12/2014 10:33:07 PM,03/17/2014 02:11:09 PM,"2-20 Mansfield Street Somerville, MA 02143, USA",42.377915,-71.090279,"(42.377915, -71.090279)",https://seeclickfix.com/files/issue_images/0017/6561/tia-463770624.jpg
948897,City of Quincy,Abandoned Car,Acknowledged,"Large black truck continues to block and impede the safety of the road. Because of the snow banks, the truck sits in the middle of the street.If there was a emergency (fire, police, ambulance), they could you make it around the truck.",3,,02/20/2014 11:07:26 AM,02/20/2014 10:53:45 AM,02/20/2014 11:07:26 AM,"156 Butler Rd Quincy, MA",42.260163,-71.0019827,"(42.260163, -71.0019827)",
709696,Randolph,Other,Archived,Broken from last winters snow plowing around cul-de-sac.,4,09/20/2013 11:47:16 AM,08/27/2013 12:31:26 PM,08/27/2013 11:45:57 AM,09/20/2013 02:12:18 PM,"32 Margaret Road Randolph, ma 02368",42.1559763380101,-71.0514759959944,"(42.155976338, -71.051475996)",
930698,Needham,Winter Weather Issues,Archived,"Remove snow pile at Oak St. @ Chestnut St. intersectio to allow pedestrian access to ""walk light"" - safety hazard.",3,02/12/2014 08:37:59 AM,02/07/2014 03:29:02 PM,02/07/2014 03:28:31 PM,02/12/2014 08:37:59 AM,"181 Chestnut St. Needham, MA",42.2769346,-71.2374742,"(42.2769346, -71.2374742)",
